room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
4514586,1366,4614096,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,3.0,,196.0,,2017-06-23 12:16:41.159785,43.774622,11.25225,0101000020E6100000FED478E9268126408D614ED026E34540
15960609,1366,26894194,Entire home/apt,,Florence,,Centro Storico,45,5.0,6,2.0,,192.0,,2017-06-23 12:16:20.279520,43.771605,11.262943,0101000020E61000009C6C0377A08626400D37E0F3C3E24540
4087343,1366,21201343,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,5,2.0,,110.0,,2017-06-23 11:51:29.017851,43.76313,11.278614,0101000020E61000005D6A847EA68E2640594C6C3EAEE14540
15249914,1366,56443527,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,4,1.0,,80.0,,2017-06-23 11:29:33.092203,43.734272,11.217038,0101000020E61000007FFACF9A1F6F26402B2FF99FFCDD4540
18991678,1366,121896459,Entire home/apt,,Florence,,Campo di Marte,0,0.0,4,0.0,,58.0,,2017-06-23 11:15:18.885929,43.782921,11.267247,0101000020E610000081E84999D4882640022D5DC136E44540
18358522,1366,3169482,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,2.0,,518.0,,2017-06-23 11:14:32.756214,43.766065,11.251546,0101000020E610000015E126A3CA8026401CCEFC6A0EE24540
13074299,1366,1974968,Entire home/apt,,Florence,,Rifredi,2,0.0,8,4.0,,518.0,,2017-06-23 11:14:32.735571,43.810867,11.243704,0101000020E61000000BCF4BC5C67C2640EC33677DCAE74540
3680009,1366,6850088,Entire home/apt,,Florence,,Centro Storico,11,4.5,10,4.0,,599.0,,2017-06-23 11:14:32.733022,43.772298,11.258486,0101000020E61000009DF2E8465884264013622EA9DAE24540
18323205,1366,122855825,Entire home/apt,,Florence,,Rifredi,0,0.0,12,7.0,,525.0,,2017-06-23 11:14:28.556130,43.814076,11.264638,0101000020E6100000C58EC6A17E872640B03A72A433E84540
1049573,1366,3810329,Entire home/apt,,Florence,,Gavinana-Galluzzo,0,0.0,4,2.0,,346.0,,2017-06-23 11:14:25.863780,43.761878,11.279002,0101000020E61000008509A359D98E26405DC5E23785E14540
7660582,1366,40209408,Entire home/apt,,Florence,,Centro Storico,0,0.0,14,8.0,,346.0,,2017-06-23 11:14:19.480675,43.766652,11.255375,0101000020E6100000986E1283C0822640DDB419A721E24540
2681917,1366,13251288,Entire home/apt,,Florence,,Centro Storico,1,0.0,5,3.0,,346.0,,2017-06-23 11:14:19.477819,43.773455,11.261156,0101000020E6100000F04E3E3DB6852640BEF6CC9200E34540
13338109,1366,32823192,Entire home/apt,,Florence,,Centro Storico,0,0.0,6,4.0,,380.0,,2017-06-23 11:14:19.470592,43.767988,11.251348,0101000020E61000007CD45FAFB080264038DC476E4DE24540
14129835,1366,22832124,Entire home/apt,,Florence,,Centro Storico,0,0.0,3,1.0,,346.0,,2017-06-23 11:14:19.468180,43.759572,11.2406,0101000020E6100000D0D556EC2F7B2640897AC1A739E14540
17844963,1366,97730500,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,1.0,,420.0,,2017-06-23 11:14:19.458647,43.775144,11.256632,0101000020E6100000D236FE446583264066D828EB37E34540
3936490,1366,5228552,Entire home/apt,,Florence,,Centro Storico,3,5.0,4,1.0,,403.0,,2017-06-23 11:14:19.450049,43.776178,11.258301,0101000020E6100000560C570740842640F6EFFACC59E34540
12146360,1366,35467334,Entire home/apt,,Florence,,Centro Storico,0,0.0,6,2.0,,311.0,,2017-06-23 11:14:13.350362,43.767094,11.254283,0101000020E610000087DBA161318226409A7ADD2230E24540
4025367,1366,5228552,Entire home/apt,,Florence,,Centro Storico,15,4.5,6,2.0,,334.0,,2017-06-23 11:14:13.339378,43.774538,11.257139,0101000020E6100000630D17B9A78326402FC1A90F24E34540
15659994,1366,12244227,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,3.0,,322.0,,2017-06-23 11:14:13.334904,43.769096,11.256692,0101000020E6100000274A42226D83264001BEDBBC71E24540
1846499,1366,274074,Entire home/apt,,Florence,,Centro Storico,1,0.0,14,5.0,,346.0,,2017-06-23 11:14:13.331628,43.766206,11.246264,0101000020E6100000425DA450167E2640DEFFC70913E24540
2910219,1366,14868435,Entire home/apt,,Florence,,Centro Storico,0,0.0,6,4.0,,334.0,,2017-06-23 11:14:13.328641,43.766066,11.251295,0101000020E6100000F14BFDBCA9802640ED4960730EE24540
15445231,1366,97730500,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,1.0,,352.0,,2017-06-23 11:14:13.305393,43.774165,11.256154,0101000020E6100000AB7AF99D268326409B5AB6D617E34540
7109604,1366,4156491,Entire home/apt,,Florence,,Centro Storico,2,0.0,3,1.0,,403.0,,2017-06-23 11:14:09.610994,43.770777,11.256,0101000020E6100000508D976E1283264027C11BD2A8E24540
9903506,1366,7564845,Entire home/apt,,Florence,,Centro Storico,2,0.0,8,3.0,,363.0,,2017-06-23 11:14:09.550979,43.775132,11.267174,0101000020E6100000DAAED007CB882640A20A7F8637E34540
19009407,1366,35467334,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,4.0,,320.0,,2017-06-23 11:14:09.522982,43.773673,11.253878,0101000020E61000000859164CFC8126402C6684B707E34540
19009942,1366,35467334,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,4.0,,344.0,,2017-06-23 11:14:09.490986,43.774006,11.253863,0101000020E61000003354C554FA8126403274ECA012E34540
988640,1366,1125260,Entire home/apt,,Florence,,Centro Storico,89,4.5,9,4.0,,462.0,,2017-06-23 11:14:02.742836,43.771535,11.248955,0101000020E6100000F3599E07777F2640145CACA8C1E24540
10289046,1366,31662855,Entire home/apt,,Florence,,Campo di Marte,0,0.0,6,3.0,,346.0,,2017-06-23 11:14:02.740103,43.79752,11.28282,0101000020E6100000374F75C8CD902640F5F3A62215E64540
19278289,1366,35467334,Entire home/apt,,Florence,,Centro Storico,0,0.0,6,3.0,,369.0,,2017-06-23 11:14:02.736926,43.766669,11.250093,0101000020E6100000C4EA8F300C802640B3EDB43522E24540
3143608,1366,15960426,Entire home/apt,,Florence,,Gavinana-Galluzzo,24,5.0,10,5.0,,369.0,,2017-06-23 11:14:02.725731,43.750142,11.257192,0101000020E6100000EE9579ABAE83264092AD2EA704E04540
17427072,1366,51397272,Entire home/apt,,Florence,,Centro Storico,0,0.0,8,3.0,,346.0,,2017-06-23 11:14:02.723675,43.766395,11.254304,0101000020E6100000E57B462234822640B2683A3B19E24540
1090833,1366,4974055,Entire home/apt,,Florence,,Centro Storico,41,5.0,6,2.0,,438.0,,2017-06-23 11:14:02.719242,43.769113,11.253939,0101000020E61000009F5BE84A04822640D7F6764B72E24540
17427212,1366,51397272,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,1.0,,346.0,,2017-06-23 11:14:02.713439,43.766355,11.254142,0101000020E61000007F1475E61E8226402310AFEB17E24540
17426707,1366,51397272,Entire home/apt,,Florence,,Centro Storico,0,0.0,6,2.0,,346.0,,2017-06-23 11:14:02.711010,43.765643,11.25445,0101000020E610000035EF384547822640A6B4FE9600E24540
16901570,1366,362247,Entire home/apt,,Florence,,Centro Storico,7,4.5,9,4.0,,403.0,,2017-06-23 11:13:50.298721,43.766787,11.252945,0101000020E61000009A5FCD0182812640BDFF8F1326E24540
6598920,1366,8099609,Entire home/apt,,Florence,,Centro Storico,9,5.0,4,2.0,,391.0,,2017-06-23 11:13:50.293814,43.781252,11.259983,0101000020E61000002D08E57D1C852640A1F7C61000E44540
11617972,1366,29021794,Entire home/apt,,Florence,,Centro Storico,3,5.0,13,4.0,,460.0,,2017-06-23 11:13:43.469061,43.775035,11.246892,0101000020E6100000BF49D3A0687E2640B020CD5834E34540
15445449,1366,4585132,Entire home/apt,,Florence,,Centro Storico,0,0.0,14,5.0,,460.0,,2017-06-23 11:13:43.437849,43.766746,11.247289,0101000020E61000003352EFA99C7E26405E2BA1BB24E24540
5645269,1366,18628642,Entire home/apt,,Florence,,Centro Storico,0,0.0,2,1.0,,196.0,,2017-06-23 10:25:22.897711,43.777227,11.244517,0101000020E6100000CFA10C55317D2640BB48A12C7CE34540
15492383,1366,5081592,Entire home/apt,,Florence,,Centro Storico,0,0.0,4,2.0,,202.0,,2017-06-23 10:25:22.891783,43.771748,11.263401,0101000020E6100000A777F17EDC862640706072A3C8E24540
15369334,1366,5081592,Entire home/apt,,Florence,,Centro Storico,0,0.0,3,2.0,,202.0,,2017-06-23 10:25:22.889519,43.763794,11.245688,0101000020E61000000F0A4AD1CA7D2640C5707500C4E14540
18454041,1366,5081592,Entire home/apt,,Florence,,Centro Storico,0,0.0,3,2.0,,202.0,,2017-06-23 10:25:19.150559,43.770865,11.265457,0101000020E610000011FDDAFAE9872640C6504EB4ABE24540
5909147,1366,29313439,Entire home/apt,,Florence,,Centro Storico,51,5.0,3,1.0,,196.0,,2017-06-23 10:25:09.069195,43.769982,11.253265,0101000020E6100000617138F3AB8126401C412AC58EE24540
19094042,1366,75144548,Entire home/apt,,Florence,,Centro Storico,0,0.0,7,2.0,,205.0,,2017-06-23 10:25:05.253015,43.775267,11.256327,0101000020E6100000E129E44A3D8326408255F5F23BE34540
1099473,1366,5056483,Entire home/apt,,Florence,,Centro Storico,37,4.5,4,2.0,,186.0,,2017-06-23 10:25:05.248039,43.768997,11.254669,0101000020E61000002C9CA4F9638226406EDC627E6EE24540
6893286,1366,35467334,Entire home/apt,,Florence,,Centro Storico,21,4.5,5,3.0,,202.0,,2017-06-23 10:25:02.552026,43.765226,11.250524,0101000020E6100000E9B985AE448026404206F2ECF2E14540
